,Unnamed: 0,drugbank_id,name,groups,indication,smiles,type
690,690,DB00845,Clofazimine,approved|investigational,Clofazimine is a riminophenazine antimycobacterial used to treat leprosy.,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1,small molecule
691,691,DB00846,Flurandrenolide,approved,Flurandrenolide is a corticosteroid used to treat corticosteroid-responsive dermatoses.,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,small molecule
692,692,DB00847,Cysteamine,approved|investigational,Cysteamine is a cystine depleting agent used to treat the effects of cystinosis.,NCCS,small molecule
693,693,DB00848,Levamisole,approved|investigational|vet_approved|withdrawn,Levamisole is levamisole is a nicotinic receptor agonist used to treat helminth infections and some skin infections.,C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1,small molecule
694,694,DB00849,Methylphenobarbital,approved,"For the relief of anxiety, tension, and apprehension, also used as an anticonvulsant for the treatment of epilepsy",CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,small molecule
695,695,DB00850,Perphenazine,approved,Perphenazine is a phenothiazine used to treat schizophrenia as well as nausea and vomiting.,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,small molecule
696,696,DB00851,Dacarbazine,approved|investigational,Dacarbazine is an antineoplastic agent used to treat malignant melanoma and Hodgkin's disease.,CN(C)\N=N\C1=C(N=CN1)C(N)=O,small molecule
697,697,DB00852,Pseudoephedrine,approved,"Pseudoephedrine is an alpha and beta adrenergic agonist used to treat nasal and sinus congestion, as well as allergic rhinitis.",CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,small molecule
698,698,DB00853,Temozolomide,approved|investigational,Temozolomide is an alkylating agent used to treat glioblastoma multiforme and refractory anaplastic astrocytoma.,CN1N=NC2=C(N=CN2C1=O)C(N)=O,small molecule
699,699,DB00854,Levorphanol,approved,Levorphanol is an opioid analgesic used to treat moderate to severe pain.,[H][C@@]12CCCC[C@@]11CCN(C)[C@@H]2CC2=C1C=C(O)C=C2,small molecule
700,700,DB00855,Aminolevulinic acid,approved,"Aminolevulinic acid is a porphyrin precursor used to treat actinic keratosis of the face, scalp, and upper extremities, as well as to visualize a glioma.",NCC(=O)CCC(O)=O,small molecule
701,701,DB00856,Chlorphenesin,approved|experimental,Chlorphenesin is a phenol ether used to treat painful muscular conditions.,OCC(O)COC1=CC=C(Cl)C=C1,small molecule
702,702,DB00857,Terbinafine,approved|investigational|vet_approved,Terbinafine is an allylamine antifungal used to treat dermatophyte infections of toenails and fingernails as well as other fungal skin infections.,CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12,small molecule
703,703,DB00859,Penicillamine,approved,"Penicillamine is a chelator used to treat Wilson's disease, cystinuria, and rheumatoid arthritis.",[H][C@](N)(C(O)=O)C(C)(C)S,small molecule
704,704,DB00860,Prednisolone,approved|vet_approved,"Prednisolone is a glucocorticoid used to treat adrenocortical insufficiency, inflammatory conditions, and some cancers.",[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,small molecule
705,705,DB00861,Diflunisal,approved|investigational,"Diflunisal is an NSAID used to treat mild to moderate pain, inflammation, osteoarthritis, and rheumatoid arthritis.",OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1,small molecule
706,706,DB00862,Vardenafil,approved,Vardenafil is a phosphodiesterase 5 inhibitor used to treat erectile dysfunction.,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1,small molecule
707,707,DB00863,Ranitidine,approved|withdrawn,"Ranitidine is a histamine H2 antagonist used to treat duodenal ulcers, Zollinger-Ellison syndrome, gastric ulcers, GERD, and erosive esophagitis.",CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O,small molecule
708,708,DB00864,Tacrolimus,approved|investigational,Tacrolimus is a calcineurin inhibitor used to prevent organ transplant rejection and to treat moderate to severe atopic dermatitis.,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,small molecule
709,709,DB00865,Benzphetamine,approved|illicit,Benzphetamine is a sympathomimetic used to manage exogenous obesity short term.,C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1,small molecule
710,710,DB00867,Ritodrine,approved|investigational,Ritodrine is an adrenergic beta agonist used to treat premature labor.,C[C@@H](NCCC1=CC=C(O)C=C1)[C@@H](O)C1=CC=C(O)C=C1,small molecule
711,711,DB00868,Benzonatate,approved,Benzonatate is a non-narcotic oral antitussive drug used to suppress coughing.,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,small molecule
712,712,DB00869,Dorzolamide,approved,Dorzolamide is a carbonic anhydrase inhibitor used to treat high intraocular pressure in ocular hypertension and open angle glaucoma.,CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,small molecule
713,713,DB00870,Suprofen,approved|withdrawn,Suprofen is an NSAID used to prevent pupil constriction in ocular surgery.,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1,small molecule
714,714,DB00871,Terbutaline,approved,Terbutaline is a beta-2 adrenergic agonist used as a bronchodilator and to prevent premature labor.,CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1,small molecule
715,715,DB00872,Conivaptan,approved|investigational,Conivaptan is an antidiuretic hormone inhibitor used to raise serum sodium levels.,CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1,small molecule
716,716,DB14596,Loteprednol etabonate,approved,Loteprednol etabonate is a corticosteroid used to treat allergic conjunctivitis as well as inflammation and pain after ocular surgery.,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)OCCl)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,small molecule
717,717,DB00874,Guaifenesin,approved|investigational|vet_approved,"Guaifenesin is an expectorant commonly found in OTC products for the symptomatic relief from congested chests and coughs associated with cold, bronchitis, and/or other breathing illnesses.",COC1=CC=CC=C1OCC(O)CO,small molecule
718,718,DB00875,Flupentixol,approved|investigational|withdrawn,Flupentixol is a thioxanthene neuroleptic used to treat schizophrenia and depression.,[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,small molecule
719,719,DB00876,Eprosartan,approved,"Eprosartan is an ARB used to treat hypertension, diabetic nephropathy, and congestive heart failure.",CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O,small molecule
720,720,DB00877,Sirolimus,approved|investigational,"Sirolimus is an mTOR inhibitor immunosuppressant used to prevent organ transplant rejections, treat lymphangioleiomyomatosis, and treat adults with perivascular epithelioid cell tumors.",[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC,small molecule
721,721,DB00878,Chlorhexidine,approved|vet_approved|withdrawn,"Chlorhexidine is an antiseptic used to sterilize for surgeries and in healthcare practice, to reduce pocket depth in periodontitis, and to treat gingivitis.",ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,small molecule
722,722,DB00879,Emtricitabine,approved|investigational,Emtricitabine is a nucleoside reverse transcriptase inhibitor used for the treatment and prophylaxis of HIV.,NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1,small molecule
723,723,DB00880,Chlorothiazide,approved|vet_approved,"Chlorothiazide is a thiazide diuretic used to treat hypertension and edema in congestive heart failure, hepatic cirrhosis, and corticosteroid and estrogen therapy.",NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,small molecule
724,724,DB00881,Quinapril,approved|investigational,"Quinapril is an ACE inhibitor prodrug used to treat hypertension, congestive heart failure, and slow rate of progression of renal disease.",CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O,small molecule
725,725,DB00882,Clomifene,approved|investigational,Clomifene is a medication used to induce ovulation.,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,small molecule
726,726,DB00883,Isosorbide dinitrate,approved|investigational,Isosorbide dinitrate is a vasodilator used to treat angina in coronary artery disease.,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,small molecule
727,727,DB00884,Risedronic acid,approved|investigational,Risedronic acid is a bisphosphonate used to treat osteoporosis and Paget's disease.,OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O,small molecule
728,728,DB00885,Pemirolast,approved|investigational,Pemirolast is a medication used to treat allergies such as hay fever and allergic conjunctivitis.,CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1,small molecule
729,729,DB00887,Bumetanide,approved,"Bumetanide is a sulfamyl diuretic used to treat edema in congestive heart failure, hepatic and renal disease, and nephrotic syndrome.",CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,small molecule
730,730,DB00888,Mechlorethamine,approved|investigational,"Mechlorethamine is an antineoplastic agent used to treat Hodgkin's disease, lymphosarcoma, and chronic myelocytic or lymphocytic leukemia.",CN(CCCl)CCCl,small molecule
731,731,DB00889,Granisetron,approved|investigational,Granisetron is a 5HT3 antagonist used to treat nausea and vomiting in cancer therapy and postoperatively.,CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2,small molecule
732,732,DB00890,Dienestrol,approved|investigational,Dienestrol is a non steroidal estrogen used to treat atrophic vaginitis and kraurosis vulvae.,[H]\C(C)=C(/C(=C(\[H])C)/C1=CC=C(O)C=C1)\C1=CC=C(O)C=C1,small molecule
733,733,DB00891,Sulfapyridine,approved,"Sulfapyridine is a sulfonamide antibiotic used to treat dermatitis herpetiformis, benign mucous membrane pemphigoid and pyoderma gangrenosum.",NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,small molecule
734,734,DB00892,Oxybuprocaine,approved|investigational,Oxybuprocaine is a local anesthetic used in ophthalmology.,CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC,small molecule
735,735,DB00894,Testolactone,approved|investigational,Testolactone is a medication used to treat advanced breast cancer.,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H],small molecule
736,736,DB00896,Rimexolone,approved,Rimexolone is a glucocorticoid used to treat inflammation of the eye.,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,small molecule
737,737,DB00897,Triazolam,approved|investigational,Triazolam is a benzodiazepine used for short term treatment of insomnia.,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,small molecule
738,738,DB00898,Ethanol,approved,"For therapeutic neurolysis of nerves or ganglia for the relief of intractable chronic pain in such conditions as inoperable cancer and trigeminal neuralgia (tic douloureux), in patients for whom neurosurgical procedures are contraindicated",CCO,small molecule
739,739,DB00899,Remifentanil,approved,Remifentanil is an opioid analgesic used in anesthesia.,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC,small molecule
740,740,DB00900,Didanosine,approved,Didanosine is a reverse transcriptase inhibitor used to treat HIV.,OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O,small molecule
741,741,DB00902,Methdilazine,approved,Used for the symptomatic relief of hypersensitivity reactions and particularly for the control of pruritic skin disorders,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1,small molecule
742,742,DB00903,Etacrynic acid,approved|investigational,"Etacrynic acid is a diuretic used to treat ascites and edema in congestive heart failure, liver cirrhosis, and renal disease.",CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,small molecule
743,743,DB00904,Ondansetron,approved|withdrawn,Ondansetron is a serotonin 5-HT3 receptor antagonist used to prevent nausea and vomiting in cancer chemotherapy and postoperatively.,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,small molecule
744,744,DB00905,Bimatoprost,approved|investigational,Bimatoprost is a prostaglandin analog used to treat hypotrichosis of the eyelashes and intraocular pressure in open angle glaucoma or ocular hypertension.,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1,small molecule
745,745,DB00906,Tiagabine,approved|investigational,Tiagabine is an antiepileptic used to treat partial seizures.,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,small molecule
746,746,DB00907,Cocaine,approved|illicit,Cocaine is an ester local anesthetic used during diagnostic procedures and surgeries in or through the nasal cavities.,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,small molecule
747,747,DB00908,Quinidine,approved|investigational,"Quinidine is a medication used to restore normal sinus rhythm, treat atrial fibrillation and flutter, and treat ventricular arrhythmias.",[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1,small molecule
748,748,DB00909,Zonisamide,approved|investigational,Zonisamide is a sulfonamide anticonvulsant used to treat partial seizures.,NS(=O)(=O)CC1=NOC2=CC=CC=C12,small molecule
749,749,DB00910,Paricalcitol,approved|investigational,Paricalcitol is a vitamin D analog used to treat hyperparathyroidism associated with stage 3 or greater chronic kidney disease.,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O,small molecule
750,750,DB00911,Tinidazole,approved|investigational,"Tinidazole is a nitroimidazole used to treat trichomoniasis, giardiasis, amebiasis, and bacterial vaginosis.",CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,small molecule
751,751,DB00912,Repaglinide,approved|investigational,Repaglinide is a antihyperglycemic used to improve glycemic control in diabetes.,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O,small molecule
752,752,DB00913,Anileridine,approved|illicit,Anileridine is an opioid analgesic used to treat moderate to severe pain.,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1,small molecule
753,753,DB00914,Phenformin,approved|investigational|withdrawn,For the reatment of type II diabetes mellitus,NC(=N)NC(=N)NCCC1=CC=CC=C1,small molecule
754,754,DB00915,Amantadine,approved,"Amantadine is a medication used to treat dyskinesia in Parkinson's patients receiving levodopa, as well as extrapyramidal side effects of medications.",NC12CC3CC(CC(C3)C1)C2,small molecule
755,755,DB00916,Metronidazole,approved,"Metronidazole is a nitroimidazole used to treat trichomoniasis, amebiasis, inflammatory lesions of rosacea, and bacterial infections, as well as prevent postoperative infections.",CC1=NC=C(N1CCO)[N+]([O-])=O,small molecule
756,756,DB00917,Dinoprostone,approved,Dinoprostone is a prostaglandin used to induce labor or abortion as well as to treat nonmetastatic gestational trophoblastic disease.,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,small molecule
757,757,DB00918,Almotriptan,approved|investigational,Almotriptan is a 5-HT1B/1D receptor agonist used to treat migraines.,CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2,small molecule
758,758,DB00919,Spectinomycin,approved|investigational|vet_approved,Spectinomycin is an aminocyclitol antibiotic used to treat susceptible strains of Neisseria gonorrhoeae.,[H][C@@]12O[C@H](C)CC(=O)[C@]1(O)O[C@]1([H])[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@@]1([H])O2,small molecule
759,759,DB00920,Ketotifen,approved,Ketotifen is a histamine H1 receptor blocker and mast cell stabilizer used to treat mild atopic asthma and allergic conjunctivitis.,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,small molecule
760,760,DB00921,Buprenorphine,approved|illicit|investigational|vet_approved,Buprenorphine is a partial opioid agonist used for management of severe pain that is not responsive to alternative treatments. Also used for maintenance treatment of opioid addiction.,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4,small molecule
761,761,DB00922,Levosimendan,approved|investigational,Levosimendan is a calcium sensitizer indicated to treat acutely decompensated severe chronic heart failure.,C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,small molecule
762,762,DB00923,Ceforanide,approved,For the treatment of infections caused by susceptible organisms,[H][C@]12SCC(CSC3=NN=NN3CC(O)=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1CN)C(O)=O,small molecule
763,763,DB00924,Cyclobenzaprine,approved,Cyclobenzaprine is a skeletal muscle relaxant that works on the brainstem to treat muscle spasms of local origin.,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12,small molecule
764,764,DB00925,Phenoxybenzamine,approved,Phenoxybenzamine is an alpha adrenergic antagonist used to treat pheochromocytoma and episodes of hypertension and sweating.,CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1,small molecule
765,765,DB00927,Famotidine,approved,"Famotidine is a histamine H2 receptor antagonist used to treat duodenal ulcers, benign gastric ulcers, GERD, and Zollinger-Ellison syndrome.",NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,small molecule
766,766,DB00928,Azacitidine,approved|investigational,Azacitidine is a pyrimidine nucleoside analogue used to treat certain subtypes of myelodysplastic syndrome.,NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,small molecule
767,767,DB00929,Misoprostol,approved,Misoprostol is a prostaglandin E1 analogue used to reduce the risk of NSAID-induced gastric ulcers.,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,small molecule
768,768,DB00931,Metacycline,approved|investigational,For the treatment of acute bacterial exacerbations of chronic bronchitis,[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,small molecule
769,769,DB00932,Tipranavir,approved|investigational,Tipranavir is a protease inhibitor used to treat HIV-1 resistant to more than 1 protease inhibitor.,[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O,small molecule
770,770,DB00933,Mesoridazine,approved|investigational,"Mesoridazine is a phenothiazine antipsychotic used to treat schizophrenia, organic brain disorders, alcoholism, and psychoneuroses.",CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,small molecule
771,771,DB00934,Maprotiline,approved|investigational,"Maprotiline is a tetracyclic antidepressant used to treat depressive illness, major depressive disorder, bipolar disorder, and anxiety associated with depression.",CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,small molecule
772,772,DB00935,Oxymetazoline,approved|investigational,"Oxymetazoline is an alpha-1A adrenoceptor agonist used to treat nasal congestion, allergic reactions of the eye, and facial erythema associated with rosacea.",CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,small molecule
773,773,DB00936,Salicylic acid,approved|investigational|vet_approved,"Salicylic acid is an acid used to treat acne, psoriasis, calluses, corns, keratosis pilaris, and warts.",OC(=O)C1=CC=CC=C1O,small molecule
774,774,DB00937,Diethylpropion,approved|illicit,Diethylpropion is an appetite suppressant used for the short term treatment of exogenous obesity in addition to calorie restriction.,CCN(CC)C(C)C(=O)C1=CC=CC=C1,small molecule
